mass_msun,alpha1.35_mc0.2,alpha1.35_mc5,alpha1.35_mc10,alpha2.35_mc0.2,alpha2.35_mc5,alpha2.35_mc10
2.661919442433581917e+00,8.782906001053997214e-03,7.077713657498740148e-04,3.136036765871134827e-06,2.458996736739441774e-02,7.044823295835850145e-03,4.113684659155690201e-05
2.680988297681371257e+00,8.700247869561920228e-03,7.231528794997828073e-04,3.413403348831997769e-06,2.418529190314235369e-02,7.146727542322864855e-03,4.445672351087262168e-05
2.700193754072929941e+00,8.618349985846202391e-03,7.386074694078277776e-04,3.711321523103257322e-06,2.378722738958227029e-02,7.247542838390260041e-03,4.799305675639912690e-05
2.719536790160577144e+00,8.537205726453542254e-03,7.541286815777550239e-04,4.030967918160908216e-06,2.339566718080134805e-02,7.347211541154387120e-03,5.175581635236173566e-05
2.739018391506559347e+00,8.456808517822258717e-03,7.697100081278047999e-04,4.373560319830998284e-06,2.301050631361728840e-02,7.445677291315024558e-03,5.575514275555782648e-05
2.758639550733271051e+00,8.377151836078965824e-03,7.853448942693495383e-04,4.740357370328933082e-06,2.263164148208035228e-02,7.542885067141527622e-03,6.000133113161053170e-05
2.778401267573833433e+00,8.298229206831736482e-03,8.010267453631407129e-04,5.132658143966655490e-06,2.225897101233203362e-02,7.638781235412091600e-03,6.450481452994008286e-05
2.798304548923024271e+00,8.220034204959963259e-03,8.167489339412969734e-04,5.551801595246272188e-06,2.189239483781628068e-02,7.733313599277472604e-03,6.927614598491689600e-05
2.818350408888591563e+00,8.142560454400897194e-03,8.325048066835532591e-04,5.999165876483736679e-06,2.153181447483868208e-02,7.826431443028700544e-03,7.432597957619899599e-05
2.838539868842913982e+00,8.065801627933173387e-03,8.482876913366268123e-04,6.476167522552064376e-06,2.117713299847027303e-02,7.918085573755975076e-03,7.966505048668495910e-05
2.858873957475046357e+00,7.989751446957304298e-03,8.640909035660166880e-04,6.984260500804248950e-06,2.082825501879122937e-02,8.008228359893966239e-03,8.530415410187359082e-05
2.879353710843137737e+00,7.914403681273340235e-03,8.799077537299276235e-04,7.524935124722620413e-06,2.048508665747068511e-02,8.096813766655859904e-03,9.125412419959981405e-05
2.899980172427210956e+00,7.839752148855839292e-03,8.957315535654379341e-04,8.099716830345966365e-06,2.014753552467902359e-02,8.183797388365703779e-03,9.752581028413519768e-05
2.920754393182334319e+00,7.765790715626214383e-03,9.115556227774966559e-04,8.710164815044856330e-06,1.981551069632799672e-02,8.269136477705519087e-03,1.041300541234578797e-04
2.941677431592175207e+00,7.692513295222560589e-03,9.273732955217623341e-04,9.357870538744682856e-06,1.948892269163508828e-02,8.352789971900139582e-03,1.110776655530598287e-04
2.962750353722919172e+00,7.619913848767199613e-03,9.431779267727360408e-04,1.004445608823354994e-05,1.916768345100845067e-02,8.434718515868919533e-03,1.183793976139578714e-04
2.983974233277602472e+00,7.547986384631851994e-03,9.589628985691576101e-04,1.077157240573833838e-05,1.885170631424777643e-02,8.514884482379629638e-03,1.260459210966093622e-04
3.005350151650806545e+00,7.476724958200775366e-03,9.747216261290186489e-04,1.154089738349572714e-05,1.854090599905811043e-02,8.593251989245100433e-03,1.340877985660913921e-04
3.026879197983761927e+00,7.406123671631776803e-03,9.904475638270971924e-04,1.235413382659535119e-05,1.823519857987202300e-02,8.669786913608925130e-03,1.425154579472963899e-04
3.048562469219847859e+00,7.336176673615297031e-03,1.006134211028333371e-03,1.321300728691373840e-05,1.793450146697665032e-02,8.744456903371165477e-03,1.513391657518652045e-04
3.070401070160470702e+00,7.266878159131709598e-03,1.021775117770840112e-03,1.411926377149606616e-05,1.763873338594201118e-02,8.817231385809792127e-03,1.605690000312010078e-04
3.092396113521370449e+00,7.198222369206793390e-03,1.037363890292858880e-03,1.507466732927448127e-05,1.734781435734624594e-02,8.888081573458078699e-03,1.702148231421561284e-04
3.114548719989301606e+00,7.130203590665650827e-03,1.052894196398359780e-03,1.608099752052599070e-05,1.706166567679479051e-02,8.956980467301825510e-03,1.802862544137655960e-04
3.136860018279141737e+00,7.062816155885007566e-03,1.068359770656524335e-03,1.714004677398158451e-05,1.678020989522911732e-02,9.023902857364414151e-03,1.907926428048585890e-04
3.159331145191404122e+00,6.996054442544067178e-03,1.083754419430762181e-03,1.825361763698209918e-05,1.650337079952169175e-02,9.088825320750790540e-03,2.017430396433263782e-04
3.181963245670150098e+00,6.929912873374037899e-03,1.099072025733357702e-03,1.942351992454533876e-05,1.623107339335368160e-02,9.151726217224527213e-03,2.131461715384007209e-04
3.204757472861337497e+00,6.864385915906301081e-03,1.114306553902347837e-03,2.065156777365788167e-05,1.596324387837125616e-02,9.212585682395184328e-03,2.250104135574505077e-04
3.227714988171566546e+00,6.799468082219455554e-03,1.129452054097579905e-03,2.193957660952378414e-05,1.569980963561752596e-02,9.271385618595197678e-03,2.373437627584756512e-04
3.250836961327256969e+00,6.735153928685197987e-03,1.144502666613417177e-03,2.328936003090309405e-05,1.544069920723612800e-02,9.328109683528111942e-03,2.501538121688024548e-04
3.274124570434255865e+00,6.671438055713159801e-03,1.159452626005919029e-03,2.470272662204025868e-05,1.518584227844300104e-02,9.382743276771545599e-03,2.634477252993353349e-04
3.297579002037851037e+00,6.608315107494843778e-03,1.174296265032744469e-03,2.618147669902077458e-05,1.493516965976323697e-02,9.435273524219996502e-03,2.772322112821732666e-04
3.321201451183240394e+00,6.545779771746597885e-03,1.189028018404458256e-03,2.772739899870673531e-05,1.468861326952892489e-02,9.485689260553948482e-03,2.915135007175045402e-04
3.344993121476411257e+00,6.483826779451851846e-03,1.203642426346257770e-03,2.934226731867223465e-05,1.444610611663519478e-02,9.533981009822686467e-03,3.062973223133254146e-04
3.368955225145471744e+00,6.422450904602575693e-03,1.218134137969556410e-03,3.102783711680665236e-05,1.420758228355060125e-02,9.580140964229107159e-03,3.215888803988953184e-04
3.393088983102418688e+00,6.361646963940067838e-03,1.232497914453194740e-03,3.278584207945716089e-05,1.397297690957871076e-02,9.624162961205334418e-03,3.373928333897640436e-04
3.417395625005337223e+00,6.301409816695188910e-03,1.246728632034415371e-03,3.461799066715499657e-05,1.374222617436762772e-02,9.666042458868295481e-03,3.537132732788631547e-04
3.441876389321058216e+00,6.241734364328019660e-03,1.260821284810071437e-03,3.652596264710618692e-05,1.351526728166395006e-02,9.705776509944424521e-03,3.705537062244767133e-04
3.466532523388265563e+00,6.182615550267059161e-03,1.274770987348866885e-03,3.851140562172515700e-05,1.329203844330801437e-02,9.743363734252687841e-03,3.879170343019305378e-04
3.491365283481038251e+00,6.124048359648061324e-03,1.288572977115719264e-03,4.057593156255031528e-05,1.307247886346733778e-02,9.778804289834564650e-03,4.058055384815968994e-04
3.516375934872874698e+00,6.066027819052451607e-03,1.302222616709664471e-03,4.272111335891145694e-05,1.285652872310469493e-02,9.812099842819362386e-03,4.242208628913837808e-04
3.541565751901146974e+00,6.008548996245544234e-03,1.315715395916970069e-03,4.494848139069945573e-05,1.264412916467814833e-02,9.843253536112315724e-03,4.431640004171165511e-04
3.566936018032035527e+00,5.951606999914484455e-03,1.329046933581418512e-03,4.725952013454940673e-05,1.243522227706947425e-02,9.872269956992104842e-03,4.626352796894135340e-04
3.592488025925932416e+00,5.895196979406012137e-03,1.342212979293972049e-03,4.965566481266173377e-05,1.222975108073805044e-02,9.899155103703521225e-03,4.826343535005821737e-04
3.618223077503288199e+00,5.839314124464172438e-03,1.355209414904238801e-03,5.213829809336374216e-05,1.202765951309734890e-02,9.923916351129442870e-03,5.031601886898461919e-04
3.644142484010964189e+00,5.783953664967889444e-03,1.368032255856455309e-03,5.470874685237423472e-05,1.182889241411052596e-02,9.946562415625493161e-03,5.242110575300348938e-04
3.670247566089028801e+00,5.729110870668590108e-03,1.380677652352820710e-03,5.736827900353350991e-05,1.163339551210264972e-02,9.967103319098648273e-03,5.457845306433570590e-04
3.696539653838053940e+00,5.674781050927845544e-03,1.393141890347308984e-03,6.011810040755945331e-05,1.144111540978615116e-02,9.985550352410036204e-03,5.678774714685880720e-04
3.723020086886887903e+00,5.620959554455086903e-03,1.405421392373196231e-03,6.295935186713371497e-05,1.125199957049681510e-02,1.000191603818006633e-02,5.904860322964598698e-04
3.749690214460902560e+00,5.567641769045496465e-03,1.417512718207748811e-03,6.589310621634977621e-05,1.106599630463738805e-02,1.001621409307242722e-02,6.136056518846183657e-04
3.776551395450752135e+00,5.514823121318040110e-03,1.429412565377672110e-03,6.892036551225495463e-05,1.088305475632576555e-02,1.002845938963147464e-02,6.372310546581055543e-04
3.803604998481597832e+00,5.462499076453769531e-03,1.441117769509038526e-03,7.204205833588249680e-05,1.070312489024519316e-02,1.003866791774564969e-02,6.613562514958816170e-04
3.830852401982847599e+00,5.410665137934360380e-03,1.452625304525593467e-03,7.525903720982798440e-05,1.052615747869339174e-02,1.004685674580745210e-02,6.859745420986733530e-04
3.858294994258395505e+00,5.359316847280970464e-03,1.463932282699391060e-03,7.857207613904007928e-05,1.035210408882799270e-02,1.005304398163829604e-02,7.110785189281374104e-04
3.885934173557344273e+00,5.308449783793481314e-03,1.475035954557876727e-03,8.198186828110744088e-05,1.018091707010560475e-02,1.005724873324461213e-02,7.366600727022787516e-04
3.913771348145264728e+00,5.258059564290081499e-03,1.485933708651589712e-03,8.548902375191249963e-05,1.001254954191151819e-02,1.005949106946905057e-02,7.627103994271040160e-04
3.941807936375936183e+00,5.208141842847333058e-03,1.496623071186752117e-03,8.909406757208670417e-05,9.846955381377760219e-03,1.005979198059863203e-02,7.892200089396321115e-04
3.970045366763617967e+00,5.158692310540673349e-03,1.507101705527093835e-03,9.279743775927120101e-05,9.684089211386512352e-03,1.005817333898921355e-02,8.161787349328329926e-04
3.998485078055843633e+00,5.109706695185423433e-03,1.517367411569290735e-03,9.659948357072313844e-05,9.523906388756379904e-03,1.005465785976336103e-02,8.435757464285580142e-04
4.027128519306710785e+00,5.061180761078362851e-03,1.527418124996475198e-03,1.005004639003461326e-04,9.366362992609121238e-03,1.004926906163647153e-02,8.713995606603075917e-04
4.055977149950732219e+00,5.013110308739828283e-03,1.537251916414300026e-03,1.045005458337573895e-04,9.211415812913873943e-03,1.004203122792343694e-02,8.996380573237066757e-04
4.085032439877179122e+00,4.965491174656480947e-03,1.546866990374055591e-03,1.085998033645155448e-04,9.059022339206813587e-03,1.003296936777596862e-02,9.282784941487034472e-04
4.114295869504982051e+00,4.918319231024658594e-03,1.556261684287391480e-03,1.127982162741637524e-04,8.909140749483382762e-03,1.002210917769827403e-02,9.573075237440479288e-04
4.143768929858170580e+00,4.871590385494403187e-03,1.565434467237160950e-03,1.170956691782513070e-04,8.761729899260758958e-03,1.000947700338633561e-02,9.867112116612542037e-04
4.173453122641823221e+00,4.825300580914224091e-03,1.574383938688930134e-03,1.214919507400125348e-04,8.616749310808267948e-03,9.995099801933847797e-03,1.016475055622223381e-03
4.203349960318598200e+00,4.779445795076535212e-03,1.583108827107704546e-03,1.259867530529126941e-04,8.474159162543046936e-03,9.979005104445456617e-03,1.046584005852008691e-03
4.233460966185792707e+00,4.734022040463876230e-03,1.591607988484365415e-03,1.305796711927795489e-04,8.333920278588816816e-03,9.961220979095649838e-03,1.077022486455623358e-03
4.263787674452951038e+00,4.689025363995911848e-03,1.599880404776314819e-03,1.352702029397712948e-04,8.195994118495355737e-03,9.941775994669357214e-03,1.107774417775579277e-03
4.294331630320045612e+00,4.644451846777220352e-03,1.607925182266804363e-03,1.400577486699782165e-04,8.060342767116255788e-03,9.920699184618133118e-03,1.138823239664995277e-03
4.325094390056198002e+00,4.600297603845938249e-03,1.615741549847358365e-03,1.449416114159807721e-04,7.926928924642848151e-03,9.898020011663503925e-03,1.170151935609275952e-03
4.356077521078977277e+00,4.556558783923228030e-03,1.623328857227674749e-03,1.499209970952582757e-04,7.795715896791892419e-03,9.873768332976913184e-03,1.201743057628110308e-03
4.387282602034268564e+00,4.513231569163647997e-03,1.630686573077354783e-03,1.549950149049031064e-04,7.666667585144827830e-03,9.847974365963595156e-03,1.233578751888341667e-03
4.418711222876696709e+00,4.470312174906411126e-03,1.637814283103701096e-03,1.601626778806668173e-04,7.539748477636489150e-03,9.820668654675528478e-03,1.265640784957359263e-03
4.450364984950648584e+00,4.427796849427563346e-03,1.644711688069845331e-03,1.654229036179780533e-04,7.414923639190931434e-03,9.791882036876699627e-03,1.297910570626201448e-03
4.482245501071854044e+00,4.385681873693115899e-03,1.651378601757315856e-03,1.707745151521576144e-04,7.292158702502401710e-03,9.761645611781747875e-03,1.330369197231036273e-03
4.514354395609567305e+00,4.343963561113121409e-03,1.657814948877154009e-03,1.762162419947038521e-04,7.171419858959186822e-03,9.729990708487267978e-03,1.362997455401783681e-03
4.546693304569338068e+00,4.302638257296732653e-03,1.664020762933580456e-03,1.817467213221514140e-04,7.052673849708304341e-03,9.696948855113039778e-03,1.395775866166666310e-03
4.579263875676350182e+00,4.261702339808289171e-03,1.669996184044120853e-03,1.873644993136655318e-04,6.935887956859064160e-03,9.662551748668651505e-03,1.428684709341897447e-03
4.612067768459398920e+00,4.221152217924368372e-03,1.675741456720073125e-03,1.930680326332330726e-04,6.821029994823227423e-03,9.626831225659186406e-03,1.461704052136421133e-03
4.645106654335428686e+00,4.180984332391924317e-03,1.681256927611050151e-03,1.988556900519866677e-04,6.708068301790033258e-03,9.589819233441959634e-03,1.494813777902324805e-03
4.678382216694701334e+00,4.141195155187436978e-03,1.686543043217288021e-03,2.047257542059360152e-04,6.596971731333894570e-03,9.551547802344489968e-03,1.527993614962675026e-03
4.711896150986577325e+00,4.101781189277137023e-03,1.691600347573309028e-03,2.106764234841172398e-04,6.487709644152848606e-03,9.512049018552421603e-03,1.561223165449770675e-03
4.745650164805879534e+00,4.062738968378334752e-03,1.696429479906416422e-03,2.167058140419196534e-04,6.380251899935992024e-03,9.471354997774470222e-03,1.594481934088141277e-03
4.779645977979925853e+00,4.024065056721794209e-03,1.701031172273442240e-03,2.228119619341587432e-04,6.274568849357659191e-03,9.429497859689892417e-03,1.627749356858375481e-03
4.813885322656132004e+00,3.985756048815269556e-03,1.705406247179042881e-03,2.289928253622324091e-04,6.170631326196863130e-03,9.386509703182851702e-03,1.661004829479440208e-03
4.848369943390282266e+00,3.947808569208123911e-03,1.709555615178742121e-03,2.352462870295534087e-04,6.068410639579781274e-03,9.342422582366116668e-03,1.694227735649210358e-03
4.883101597235419256e+00,3.910219272257089637e-03,1.713480272469848414e-03,2.415701565992805328e-04,5.967878566343678796e-03,9.297268483395839875e-03,1.727397474984919325e-03
4.918082053831354550e+00,3.872984841893195671e-03,1.717181298473239746e-03,2.479621732482318501e-04,5.869007343520406435e-03,9.251079302077408820e-03,1.760493490607345024e-03
4.953313095494856100e+00,3.836101991389812005e-03,1.720659853408938820e-03,2.544200083107750758e-04,5.771769660937601902e-03,9.203886822261394055e-03,1.793495296314995529e-03
4.988796517310439604e+00,3.799567463131904577e-03,1.723917175868274962e-03,2.609412680063648705e-04,5.676138653936005016e-03,9.155722695027438199e-03,1.826382503296733375e-03
5.024534127221839341e+00,3.763378028386437247e-03,1.726954580385360594e-03,2.675234962443566217e-04,5.582087896200965335e-03,9.106618418652786401e-03,1.859134846333940346e-03
5.060527746124137138e+00,3.727530487073963360e-03,1.729773455010477851e-03,2.741641774996558963e-04,5.489591392706537690e-03,9.056605319361173481e-03,1.891732209445764904e-03
5.096779207956521951e+00,3.692021667541434213e-03,1.732375258887878557e-03,2.808607397527253485e-04,5.398623572770503733e-03,9.005714532846787260e-03,1.924154650933570035e-03
5.133290359795740443e+00,3.656848426336194082e-03,1.734761519840428328e-03,2.876105574874804880e-04,5.309159283218545765e-03,8.953976986567113369e-03,1.956382427783520412e-03
5.170063061950216365e+00,3.622007647981183038e-03,1.736933831963379448e-03,2.944109547405857389e-04,5.221173781655989894e-03,8.901423382797561332e-03,1.988396019388771318e-03
5.207099188054820083e+00,3.587496244751390076e-03,1.738893853229500326e-03,3.012592081956938766e-04,5.134642729845561616e-03,8.848084182440077786e-03,2.020176150555571745e-03
5.244400625166351304e+00,3.553311156451495392e-03,1.740643303107665537e-03,3.081525503162168178e-04,5.049542187189389603e-03,8.793989589576969162e-03,2.051703813760314115e-03
5.281969273859674630e+00,3.519449350194780307e-03,1.742183960196916565e-03,3.150881725102554730e-04,4.965848604313880324e-03,8.739169536760692941e-03,2.082960290627291350e-03
5.319807048324560306e+00,3.485907820183264082e-03,1.743517659877928758e-03,3.220632283214038124e-04,4.883538816755746137e-03,8.683653671029512716e-03,2.113927172599747682e-03
5.357915876463224869e+00,3.452683587489077579e-03,1.744646291983691219e-03,3.290748366392197096e-04,4.802590038747722723e-03,8.627471340638442204e-03,2.144586380779527676e-03
5.396297699988545027e+00,3.419773699837119329e-03,1.745571798491139977e-03,3.361200849232462515e-04,4.722979857102511773e-03,8.570651582494235449e-03,2.174920184913308949e-03
5.434954474523009615e+00,3.387175231388931968e-03,1.746296171235380522e-03,3.431960324346020812e-04,4.644686225193326960e-03,8.513223110282696487e-03,2.204911221506219553e-03
5.473888169698343908e+00,3.354885282527878855e-03,1.746821449648048794e-03,3.502997134692562107e-04,4.567687457029741271e-03,8.455214303276170629e-03,2.234542511046185790e-03
5.513100769255876443e+00,3.322900979645558410e-03,1.747149718521267148e-03,3.574281405872681934e-04,4.491962221427232838e-03,8.396653195808458439e-03,2.263797474325090174e-03
5.552594271147619054e+00,3.291219474929498248e-03,1.747283105798569641e-03,3.645783078323973272e-04,4.417489536269074424e-03,8.337567467404223553e-03,2.292659947845295584e-03
5.592370687638049453e+00,3.259837946152139079e-03,1.747223780394086597e-03,3.717471939366545131e-04,4.344248762859215240e-03,8.277984433549528259e-03,2.321114198302675485e-03
5.632432045406660315e+00,3.228753596461064138e-03,1.746973950041178728e-03,3.789317655045399596e-04,4.272219600364599024e-03,8.217931037089658969e-03,2.349144936139717886e-03
5.672780385651202018e+00,3.197963654170547440e-03,1.746535859171657228e-03,3.861289801718687594e-04,4.201382080345767399e-03,8.157433840240467873e-03,2.376737328164647226e-03
5.713417764191696335e+00,3.167465372554356239e-03,1.745911786826620299e-03,3.933357897342890596e-04,4.131716561374197683e-03,8.096519017198832574e-03,2.403877009234841201e-03
5.754346251575190863e+00,3.137256029639845858e-03,1.745104044599874067e-03,4.005491432407712847e-04,4.063203723735159083e-03,8.035212347337917019e-03,2.430550093005048613e-03
5.795567933181236420e+00,3.107332928003358596e-03,1.744114974614821307e-03,4.077659900475405150e-04,3.995824564214794060e-03,7.973539208972669004e-03,2.456743181743028560e-03
5.837084909328166482e+00,3.077693394566880306e-03,1.742946947535636100e-03,4.149832828281422074e-04,3.929560390970011918e-03,7.911524573680677255e-03,2.482443375217380580e-03
5.878899295380088930e+00,3.048334780396021876e-03,1.741602360613459964e-03,4.221979805355043774e-04,3.864392818480080066e-03,7.849193001163731406e-03,2.507638278664204527e-03
5.921013221854678044e+00,3.019254460499271823e-03,1.740083635768299025e-03,4.294070513121020049e-04,3.800303762578516494e-03,7.786568634634997987e-03,2.532316009841233898e-03
5.963428834531736555e+00,2.990449833628536051e-03,1.738393217707217891e-03,4.366074753445097823e-04,3.737275435564118165e-03,7.723675196716892934e-03,2.556465205179781972e-03
6.006148294562507317e+00,2.961918322080995571e-03,1.736533572079374281e-03,4.437962476588544068e-04,3.675290341389936179e-03,7.660535985834692960e-03,2.580075025046596124e-03
6.049173778579809202e+00,2.933657371502226222e-03,1.734507183668369508e-03,4.509703808538991182e-04,3.614331270928881033e-03,7.597173873090745135e-03,2.603135158129320312e-03
6.092507478808921739e+00,2.905664450690639833e-03,1.732316554622324433e-03,4.581269077686848717e-04,3.554381297314919332e-03,7.533611299604407209e-03,2.625635824960730665e-03
6.136151603179290426e+00,2.877937051403202124e-03,1.729964202722044297e-03,4.652628840818921990e-04,3.495423771358577812e-03,7.469870274302680378e-03,2.647567780598384518e-03
6.180108375437035839e+00,2.850472688162435618e-03,1.727452659687558033e-03,4.723753908402868683e-04,3.437442317035643152e-03,7.405972372146655755e-03,2.668922316477594352e-03
6.224380035258237243e+00,2.823268898064740500e-03,1.724784469523285959e-03,4.794615369138214363e-04,3.380420827047972941e-03,7.341938732779023334e-03,2.689691261456838081e-03
6.268968838363057294e+00,2.796323240589983997e-03,1.721962186902021262e-03,4.865184613751937664e-04,3.324343458455220404e-03,7.277790059577864470e-03,2.709866982075912357e-03
6.313877056630684770e+00,2.769633297412378656e-03,1.718988375587860796e-03,4.935433358018588004e-04,3.269194628376405603e-03,7.213546619102159663e-03,2.729442382048095309e-03
6.359106978215070427e+00,2.743196672212668170e-03,1.715865606898184714e-03,5.005333664986914757e-04,3.214959009760294875e-03,7.149228240914606500e-03,2.748410901008517104e-03
6.404660907661535063e+00,2.717010990491574782e-03,1.712596458204717915e-03,5.074857966397257683e-04,3.161621527223420613e-03,7.084854317767362575e-03,2.766766512541846568e-03
6.450541166024169826e+00,2.691073899384554668e-03,1.709183511473681303e-03,5.143979083275635432e-04,3.109167352954801157e-03,7.020443806136658638e-03,2.784503721513048331e-03
6.496750090984107828e+00,2.665383067477817072e-03,1.705629351844981708e-03,5.212670245692717017e-04,3.057581902686227603e-03,6.956015227092260216e-03,2.801617560725718197e-03
6.543290036968642198e+00,2.639936184625630167e-03,1.701936566250360433e-03,5.280905111677584515e-04,3.006850831727145637e-03,6.891586667488010069e-03,2.818103586933010194e-03
6.590163375271163915e+00,2.614730961768917551e-03,1.698107742070378151e-03,5.348657785278125663e-04,2.956960031063141439e-03,6.827175781459956204e-03,2.833957876226688224e-03
6.637372494172013582e+00,2.589765130755103308e-03,1.694145465830065042e-03,5.415902833761820001e-04,2.907895623516966975e-03,6.762799792218582295e-03,2.849177018830246436e-03
6.684919799060142331e+00,2.565036444159257689e-03,1.690052321933057733e-03,5.482615303952252184e-04,2.859643959971222560e-03,6.698475494122112760e-03,2.863758113322327752e-03
6.732807712555681334e+00,2.540542675106497415e-03,1.685830891433977557e-03,5.548770737698585555e-04,2.812191615651658035e-03,6.634219255017934080e-03,2.877698760316963617e-03
6.781038674633387942e+00,2.516281617095649306e-03,1.681483750848794491e-03,5.614345186476854327e-04,2.765525386470165780e-03,6.570047018839425546e-03,2.890997055627315872e-03
6.829615142746947143e+00,2.492251083824193261e-03,1.677013471002896609e-03,5.679315225123428897e-04,2.719632285426569138e-03,6.505974308445869846e-03,2.903651582939682785e-03
6.878539591954204724e+00,2.468448909014446004e-03,1.672422615916521142e-03,5.743657964702691531e-04,2.674499539068212698e-03,6.442016228693123528e-03,2.915661406024595403e-03
6.927814515043255739e+00,2.444872946241022880e-03,1.667713741727236409e-03,5.807351064512401590e-04,2.630114584006532173e-03,6.378187469723276340e-03,2.927026060511798804e-03
6.977442422659465571e+00,2.421521068759533053e-03,1.662889395649067405e-03,5.870372743231569608e-04,2.586465063489632853e-03,6.314502310461485995e-03,2.937745545255775713e-03
7.027425843433402264e+00,2.398391169336530192e-03,1.657952114967899213e-03,5.932701789217213143e-04,2.543538824030038351e-03,6.250974622308674497e-03,2.947820313318402774e-03
7.077767324109649927e+00,2.375481160080722583e-03,1.652904426072731312e-03,5.994317569957362648e-04,2.501323912086760026e-03,6.187617873018948222e-03,2.957251262595011858e-03
7.128469429676599134e+00,2.352788972275394498e-03,1.647748843522340396e-03,6.055200040689272863e-04,2.459808570800772060e-03,6.124445130750795670e-03,2.966039726109973539e-03
7.179534743497112181e+00,2.330312556212101299e-03,1.642487869146915663e-03,6.115329752192657196e-04,2.418981236783124961e-03,6.061469068281579060e-03,2.974187462007547769e-03
7.230965867440160899e+00,2.308049881025566689e-03,1.637123991184173026e-03,6.174687857769035372e-04,2.378830536954811090e-03,5.998701967374899316e-03,2.981696643263401138e-03
7.282765422013406820e+00,2.285998934529819872e-03,1.631659683449471644e-03,6.233256119419304910e-04,2.339345285437584212e-03,5.936155723290810309e-03,2.988569847141810641e-03
7.334936046496697060e+00,2.264157723055567825e-03,1.626097404539429692e-03,6.291016913232481793e-04,2.300514480494969365e-03,5.873841849429167934e-03,2.994810044423102443e-03
7.387480399076566506e+00,2.242524271288761500e-03,1.620439597068513765e-03,6.347953233999749411e-04,2.262327301522587888e-03,5.811771482096493233e-03,3.000420588425451330e-03
7.440401156981654829e+00,2.221096622110404518e-03,1.614688686938084948e-03,6.404048699068436244e-04,2.224773106087112821e-03,5.749955385387256132e-03,3.005405203844582328e-03
7.493701016619123578e+00,2.199872836437554487e-03,1.608847082637348191e-03,6.459287551451656229e-04,2.187841427013017225e-03,5.688403956170513288e-03,3.009767975434447622e-03
7.547382693712058277e+00,2.178850993065524749e-03,1.602917174575659411e-03,6.513654662209881346e-04,2.151521969516376025e-03,5.627127229173252421e-03,3.013513336551334760e-03
7.601448923437812866e+00,2.158029188511309104e-03,1.596901334445638681e-03,6.567135532121390340e-04,2.115804608385022257e-03,5.566134882152118206e-03,3.016646057583305309e-03
7.655902460567387102e+00,2.137405536858177045e-03,1.590801914616505990e-03,6.619716292659227029e-04,2.080679385204254120e-03,5.505436241145219081e-03,3.019171234286189588e-03
7.710746079605793390e+00,2.116978169601469416e-03,1.584621247557077735e-03,6.671383706292789576e-04,2.046136505627411950e-03,5.445040285796252065e-03,3.021094276046813222e-03
7.765982574933402383e+00,2.096745235495584524e-03,1.578361645287840653e-03,6.722125166132595980e-04,2.012166336690626028e-03,5.384955654743321489e-03,3.022420894093383586e-03
7.821614760948346401e+00,2.076704900402123917e-03,1.572025398861513377e-03,6.771928694937394497e-04,1.978759404170988851e-03,5.325190651065051309e-03,3.023157089672377437e-03
7.877645472209895416e+00,2.056855347139239457e-03,1.565614777871513191e-03,6.820782943502908023e-04,1.945906389987517825e-03,5.265753247776952355e-03,3.023309142210529443e-03
7.934077563582890846e+00,2.037194775332125309e-03,1.559132029987731665e-03,6.868677188452046835e-04,1.913598129644187608e-03,5.206651093371179352e-03,3.022883597479867745e-03
7.990913910383221186e+00,2.017721401264678267e-03,1.552579380519019401e-03,6.915601329446625749e-04,1.881825609714369869e-03,5.147891517393069286e-03,3.021887255783034087e-03
8.048157408524295064e+00,1.998433457732328583e-03,1.545959032001797441e-03,6.961545885840734506e-04,1.850579965366060944e-03,5.089481536048204822e-03,3.020327160175413465e-03
8.105810974664624524e+00,1.979329193896000975e-03,1.539273163814181477e-03,7.006501992796339544e-04,1.819852477927183130e-03,5.031427857833794225e-03,3.018210584739902235e-03
8.163877546356410164e+00,1.960406875137240060e-03,1.532523931815031430e-03,7.050461396881528347e-04,1.789634572490390830e-03,4.973736889188612800e-03,3.015545022929428873e-03
8.222360082195221409e+00,1.941664782914468562e-03,1.525713468007332480e-03,7.093416451172169677e-04,1.759917815556701331e-03,4.916414740155848964e-03,3.012338175991630378e-03
8.281261561970739038e+00,1.923101214620377220e-03,1.518843880225293451e-03,7.135360109877614482e-04,1.730693912717358235e-03,4.859467230053441701e-03,3.008597941489386460e-03
8.340584986818614155e+00,1.904714483440438566e-03,1.511917251844592481e-03,7.176285922511219453e-04,1.701954706373292421e-03,4.802899893146763376e-03,3.004332401930200677e-03
8.400333379373321918e+00,1.886502918212566281e-03,1.504935641515166723e-03,7.216188027626231280e-04,1.673692173491647108e-03,4.746717984318815815e-03,2.999549813516724697e-03
8.460509783922214311e+00,1.868464863287864174e-03,1.497901082915950415e-03,7.255061146137810335e-04,1.645898423398676601e-03,4.690926484733010451e-03,2.994258595030019690e-03
8.521117266560617409e+00,1.850598678392499034e-03,1.490815584530989736e-03,7.292900574251581130e-04,1.618565695608519765e-03,4.635530107484221729e-03,2.988467316856481450e-03
8.582158915348047756e+00,1.832902738490680035e-03,1.483681129446345935e-03,7.329702176019112052e-04,1.591686357687242164e-03,4.580533303233724068e-03,2.982184690168650665e-03
